,US S&P 500
2017-04-27,274.4945681001915
2017-04-28,274.00070994640305
2017-05-01,274.6225204177076
2017-05-02,274.6383120011985
2017-05-03,274.37754841739985
2017-05-04,274.56340320771596
2017-05-05,275.6281878415605
2017-05-08,275.61658035284063
2017-05-09,275.4168235702206
2017-05-10,275.7873184136612
2017-05-11,275.2873865739147
2017-05-12,274.7900191793505
2017-05-15,276.23434170017316
2017-05-16,276.05645018700204
2017-05-17,271.1516113488846
2017-05-18,272.25108347808947
2017-05-19,273.8714079208963
2017-05-22,275.3386754775604
2017-05-23,275.8504847476249
2017-05-24,276.5283081005424
2017-05-25,277.80283735613796
2017-05-26,277.81754917323633
2017-05-29,277.81754917323633
2017-05-30,277.6129334418498
2017-05-31,277.49604872985725
2017-06-01,279.4624383014734
2017-06-02,280.3714666331939
2017-06-05,280.32125749594076
2017-06-06,279.525469664638
2017-06-07,279.88935093892434
2017-06-08,280.06386818211877
2017-06-09,279.6998519370334
2017-06-12,279.5100829935443
2017-06-13,280.7657163372704
2017-06-14,280.5550269199258
2017-06-15,279.9310569158362
2017-06-16,279.9363207769999
2017-06-19,282.2250206167895
2017-06-20,280.5072472570559
2017-06-21,280.30749047443584
2017-06-22,280.17319452936357
2017-06-23,280.59821757562753
2017-06-26,280.63263512938977
2017-06-27,278.54220739343043
2017-06-28,280.8055327229954
2017-06-29,278.46108994319076
2017-06-30,279.05158718911156
2017-07-03,279.61387553802734
2017-07-04,279.61387553802734
2017-07-05,279.9629100244162
2017-07-06,277.4268087099356
2017-07-07,279.128250602982
2017-07-10,279.4620333890762
2017-07-11,279.2018096884739
2017-07-12,281.2198930761329
2017-07-13,281.7377760321554
2017-07-14,282.9718140480307
2017-07-17,282.98625592353096
2017-07-18,283.15793877994497
2017-07-19,284.5863347464776
2017-07-20,284.7114526772133
2017-07-21,284.48861588795256
2017-07-24,284.3809091902967
2017-07-25,285.08289231624735
2017-07-26,285.0329531205923
2017-07-27,284.6797345394324
2017-07-28,284.467425472499
2017-07-31,284.331644848637
2017-08-01,284.8657243005475
2017-08-02,285.0139222379238
2017-08-03,284.4442104950594
2017-08-04,284.9294305177075
2017-08-07,285.43260165663156
2017-08-08,284.73898672022307
2017-08-09,284.6740657658715
2017-08-10,280.71739679120424
2017-08-11,281.03795243898986
2017-08-14,283.8527684535451
2017-08-15,283.8238847025446
2017-08-16,284.11663636572223
2017-08-17,279.9104063835789
2017-08-18,279.33070680158346
2017-08-21,279.6403298146446
2017-08-22,282.39332920322687
2017-08-23,281.4868653166887
2017-08-24,280.86262537100095
2017-08-25,281.38698692537866
2017-08-28,281.4002140636873
2017-08-29,281.7450644553051
2017-08-30,282.9517033989696
2017-08-31,284.5411195287899
2017-09-01,285.2333847572078
2017-09-04,285.2333847572078
2017-09-05,283.094097591986
2017-09-06,283.94562836330357
2017-09-07,283.8940695180598
2017-09-08,283.4907767704457
2017-09-11,286.4718768094522
2017-09-12,287.4150527533368
2017-09-13,287.6027971348398
2017-09-14,287.45297954787475
2017-09-15,287.8639656310357
2017-09-18,288.3728055435206
2017-09-19,288.72926342385824
2017-09-20,288.86760849290255
2017-09-21,288.04577129737976
2017-09-22,288.1677848997369
2017-09-25,287.4571636426459
2017-09-26,287.5579868295494
2017-09-27,288.7322327814377
2017-09-28,288.98314349690446
2017-09-29,290.0055472998416
2017-10-02,291.16103231065955
2017-10-03,291.8160455985347
2017-10-04,292.1915343615409
2017-10-05,293.8358836065817
2017-10-06,293.5469111257779
2017-10-09,293.0649304023075
2017-10-10,293.74018931004275
2017-10-11,294.2750785867477
2017-10-12,293.7202136317807
2017-10-13,294.06141981182367
2017-10-16,294.5799776218415
2017-10-17,294.7600286677977
2017-10-18,294.9770617126984
2017-10-19,295.0205223099982
2017-10-20,296.41666025555367
2017-10-23,295.4660609177204
2017-10-24,295.85072769506314
2017-10-25,294.5218052074433
2017-10-26,294.93076672861827
2017-10-27,297.1055512139948
2017-10-30,296.29626630278534
2017-10-31,296.5435328066772
2017-11-01,296.90687419776725
2017-11-02,297.01134159624564
2017-11-03,297.83655306174506
2017-11-06,298.38561427235214
2017-11-07,298.1649370158766
2017-11-08,298.67971564352047
2017-11-09,297.6679745337096
2017-11-10,297.4543157587855
2017-11-13,297.7141345469907
2017-11-14,297.0857105065319
2017-11-15,295.4856316835852
2017-11-16,297.9452045549945
2017-11-17,297.1688525187575
2017-11-20,297.5686360255958
2017-11-21,299.46106159932293
2017-11-22,299.2529366271607
2017-11-23,299.2529366271607
2017-11-24,299.99203672285495
2017-11-27,299.8227833408242
2017-11-28,302.65231117247777
2017-11-29,302.6799801862867
2017-11-30,305.2720943823803
2017-12-01,304.54757113298535
2017-12-04,304.3258141101173
2017-12-05,303.1604762309674
2017-12-06,303.0870521162746
2017-12-07,303.9354785592137
2017-12-08,305.58104254144615
2017-12-11,306.6516309196505
2017-12-12,307.1518327009951
2017-12-13,307.0955498777839
2017-12-14,305.85030928558604
2017-12-15,308.2001508973533
2017-12-18,310.23605043048934
2017-12-19,309.14791584840617
2017-12-20,308.926023854739
2017-12-21,309.5197603998375
2017-12-22,309.5377115161135
2017-12-25,309.5377115161135
2017-12-26,309.36643357209664
2017-12-27,309.1182222726113
2017-12-28,309.39005346193346
2017-12-29,308.2224210791995
2018-01-01,308.2224210791995
2018-01-02,310.3316097562292
2018-01-03,312.3108215537568
2018-01-04,313.6459526981337
2018-01-05,315.7392148208735
2018-01-08,316.3197242276633
2018-01-09,316.90860182399535
2018-01-10,316.5169165651011
2018-01-11,318.678473912169
2018-01-12,320.8110125374375
2018-01-15,320.8110125374375
2018-01-16,319.87606981229607
2018-01-17,322.84380774219494
2018-01-18,322.48910448224524
2018-01-19,323.7648484750324
2018-01-22,326.30513388428415
2018-01-23,327.1821741366255
2018-01-24,327.0088716306227
2018-01-25,326.9960494047113
2018-01-26,330.6542979426401
2018-01-29,328.8313823304328
2018-01-30,325.30351558440327
2018-01-31,325.3997497641385
2018-02-01,324.89806330400415
2018-02-02,317.8874100588338
2018-02-05,305.6392149558443
2018-02-06,309.7307197587802
2018-02-07,309.007816158974
2018-02-08,297.68565570838746
2018-02-09,301.45134100237414
2018-02-12,305.646638349793
2018-02-13,306.5333964996673
2018-02-14,310.7235649567216
2018-02-15,314.19825320791847
2018-02-16,314.9100892022011
2018-02-19,314.9100892022011
2018-02-20,312.7986060215872
2018-02-21,311.32027085939956
2018-02-22,311.32189050898836
2018-02-23,316.1750355310628
2018-02-26,319.84759097369283
2018-02-27,316.27734339675607
2018-02-28,312.7377341912077
2018-03-01,308.3082625074065
2018-03-02,309.9769064962795
2018-03-05,313.4459259739155
2018-03-06,313.8724336989692
2018-03-07,313.90982061031093
2018-03-08,315.15182190333115
2018-03-09,320.74892596986643
2018-03-12,320.75095053185237
2018-03-13,318.4002990952907
2018-03-14,316.4592840338992
2018-03-15,316.42135723936127
2018-03-16,316.89604953968205
2018-03-19,312.2924655250836
2018-03-20,312.6396104202855
2018-03-21,312.265336394471
2018-03-22,304.1128301891885
2018-03-23,297.762454093057
2018-03-26,305.7897073968047
2018-03-27,300.2471315330928
2018-03-28,299.6389531124941
2018-03-29,303.88621421755397
2018-03-30,303.88621421755397
2018-04-02,296.5220724496255
2018-04-03,300.34768477839816
2018-04-04,304.16938295399785
2018-04-05,306.21459547226954
2018-04-06,299.36145314961107
2018-04-09,300.4946679785828
2018-04-10,305.3542915990125
2018-04-11,303.6514999979754
2018-04-12,306.31325912638795
2018-04-13,305.3738623648773
2018-04-16,307.9414118755407
2018-04-17,311.1403547842424
2018-04-18,311.4125908859618
2018-04-19,309.50518355353813
2018-04-20,306.79510487905935
2018-04-23,306.8229088636673
2018-04-24,302.6115499911594
2018-04-25,303.05452415369933
2018-04-26,306.4633466549512
2018-04-27,306.9129343866454
2018-04-30,304.4305514501937
2018-05-01,304.85152537248564
2018-05-02,302.6053413344023
2018-05-03,301.77041197137
2018-05-04,305.7749955797063
2018-05-07,306.9149589486314
2018-05-08,306.7655462740636
2018-05-09,309.7948308883373
2018-05-10,312.7273414396795
2018-05-11,313.34159354623625
2018-05-14,313.6452778441384
2018-05-15,311.42460328707887
2018-05-16,312.82020134943804
2018-05-17,312.65769650736064
2018-05-18,311.9032097405726
2018-05-21,314.0522148033273
2018-05-22,313.2261935130334
2018-05-23,313.99485221372356
2018-05-24,313.38937320910617
2018-05-25,312.738274074404
2018-05-28,312.738274074404
2018-05-29,309.05276143506353
2018-05-30,313.14818039117233
2018-05-31,311.04857464087644
2018-06-01,314.15411775662335
2018-06-04,315.6988585519523
2018-06-05,315.9862113831672
2018-06-06,318.47601771356767
2018-06-07,318.38747686937927
2018-06-08,319.3328123460489
2018-06-11,319.84867074008537
2018-06-12,320.38167042560343
2018-06-13,319.16571849680315
2018-06-14,320.0041571006112
2018-06-15,319.5000411660937
2018-06-18,318.8780957239901
2018-06-19,318.8780957239901
2018-06-20,318.0924307026175
2018-06-21,315.98661629556443
2018-06-22,316.53837692215285
2018-06-25,312.3403801587526
2018-06-26,312.81223807229304
2018-06-27,310.4528135337919
2018-06-28,312.0167201825884
2018-06-29,312.52717974466225
2018-07-02,313.0788054004516
2018-07-03,311.5397333786835
2018-07-04,311.5397333786835
2018-07-05,314.29583709564434
2018-07-06,317.05464022858655
2018-07-09,319.8443516745152
2018-07-10,320.9920083789872
2018-07-11,318.6749646713933
2018-07-12,321.4194608996343
2018-07-13,321.7668757364344
2018-07-16,321.4194608996343
2018-07-17,322.74069005170725
2018-07-18,323.3966481351759
2018-07-19,322.05476845084564
2018-07-20,321.7404214598171
2018-07-23,322.289077758027
2018-07-24,323.81006369272006
2018-07-25,326.71935926662263
2018-07-26,325.8451534010617
2018-07-27,323.6335218875396
2018-07-30,321.7676855612288
2018-07-31,323.4164888426389
2018-08-01,322.94733034507976
2018-08-02,324.5312126721384
2018-08-03,325.9533999819139
2018-08-06,327.1349343569518
2018-08-07,328.1650314954359
2018-08-08,328.16462658303874
2018-08-09,327.5970743729594
2018-08-10,325.3696512759464
2018-08-13,324.0323605987844
2018-08-14,326.0349223445507
2018-08-15,323.608417318913
2018-08-16,326.1474879909731
2018-08-17,327.31201604532856
2018-08-20,328.0567849145837
2018-08-21,328.88699029964863
2018-08-22,328.70828896168314
2018-08-23,328.00239168255945
2018-08-24,330.0863408201635
2018-08-27,332.5656194282367
2018-08-28,332.65416027242503
2018-08-29,334.5927458594333
2018-08-30,333.1090118652829
2018-08-31,333.1432944482461
2018-09-03,333.1432944482461
2018-09-04,332.498403970301
2018-09-05,331.64120442542253
2018-09-06,330.59113160867645
2018-09-07,329.92613048167027
2018-09-10,330.4487374156601
2018-09-11,331.6344558854692
2018-09-12,331.664014490465
2018-09-13,333.4213342943254
2018-09-14,333.60610931824897
2018-09-17,331.65227203094605
2018-09-18,333.6964047828252
2018-09-19,334.003328379905
2018-09-20,336.56264467182524
2018-09-21,336.2771814317972
2018-09-24,335.1941757400786
2018-09-25,334.6106969757093
2018-09-26,333.52661151759816
2018-09-27,334.62068481484033
2018-09-28,334.4398239440897
2018-10-01,335.65982499686186
2018-10-02,335.5703393570801
2018-10-03,335.7231263016246
2018-10-04,332.95514515434587
2018-10-05,331.13668357850776
2018-10-08,331.20281927005084
2018-10-09,330.7513419471697
2018-10-10,320.0917531492061
2018-10-11,313.39585180746144
2018-10-12,317.7490649897894
2018-10-15,315.9505790922134
2018-10-16,322.29015752441956
2018-10-17,322.1701684840485
2018-10-18,317.34118323500707
2018-10-19,317.5378356892486
2018-10-22,316.14858125444556
2018-10-23,314.1184854656695
2018-10-24,304.51099404643804
2018-10-25,310.1417058419411
2018-10-26,304.4078763559504
2018-10-29,302.43460327358173
2018-10-30,307.52111280724415
2018-10-31,310.83397107035887
2018-11-01,313.88768539926383
2018-11-02,311.7042627827469
2018-11-05,313.738272724696
2018-11-06,315.67780310729773
2018-11-07,322.41392574716457
2018-11-08,321.4897806859486
2018-11-09,318.9373479047807
2018-11-12,312.3596809830193
2018-11-13,312.15735975521693
2018-11-14,309.6996764749946
2018-11-15,312.696433126693
2018-11-16,313.6396090705776
2018-11-19,308.2969249602848
2018-11-20,302.9418235364779
2018-11-21,303.9057849834188
2018-11-22,303.9057849834188
2018-11-23,302.08691849518357
2018-11-26,306.3468668553558
2018-11-27,307.28275437609074
2018-11-28,314.3838380566364
2018-11-29,313.8658201298149
2018-11-30,316.08339035849593
2018-12-03,319.70411701428395
2018-12-04,309.4699561749815
2018-12-05,309.4699561749815
2018-12-06,308.7403040352219
2018-12-07,302.0118747309019
2018-12-10,302.5811815613692
2018-12-11,302.3017920072992
2018-12-12,304.0334673593368
2018-12-13,303.76703500197726
2018-12-14,298.0548008438374
2018-12-17,291.68863316421493
2018-12-18,292.0770791239315
2018-12-19,287.40641462219645
2018-12-20,281.96115270461235
2018-12-21,276.80067917306087
2018-12-24,271.24744061622266
2018-12-25,271.24744061622266
2018-12-26,282.13148585303566
2018-12-27,284.1244646720682
2018-12-28,284.38293375228267
2018-12-31,286.0785719009692
2019-01-01,286.0785719009692
2019-01-02,287.2209647442776
2019-01-03,280.21503547707454
2019-01-04,289.8113243199833
2019-01-07,291.9647834191073
2019-01-08,294.6341009122676
2019-01-09,295.85275225704913
2019-01-10,297.2390373342727
2019-01-11,297.0453542376107
2019-01-14,295.588884344872
2019-01-15,298.67998558511863
2019-01-16,299.4915649999122
2019-01-17,301.50613914679553
2019-01-18,305.47967947134634
2019-01-21,305.47967947134634
2019-01-22,300.9053841201456
2019-01-23,301.92009458753597
2019-01-24,302.3237922475472
2019-01-25,304.6568974802301
2019-01-28,302.2326869581766
2019-01-29,301.8818978513998
2019-01-30,306.5918388556636
2019-01-31,309.58090217181507
2019-02-01,309.5030240207531
2019-02-04,311.45402692127556
2019-02-05,312.97474291437044
2019-02-06,312.4722466294417
2019-02-07,309.4028756878449
2019-02-08,309.46320763502814
2019-02-11,310.101619514618
2019-02-12,314.0788040507436
2019-02-13,314.9925563604314
2019-02-14,314.25575076832126
2019-02-15,317.5165103029959
2019-02-18,317.5165103029959
2019-02-19,318.12212427841234
2019-02-20,318.6292095705094
2019-02-21,317.5009886611031
2019-02-22,319.5075995308415
2019-02-25,320.02345792487796
2019-02-26,319.7994063984257
2019-02-27,319.5401274934168
2019-02-28,318.686302218515
2019-03-01,320.8963140824482
2019-03-04,319.5459312377767
2019-03-05,319.49788163330857
2019-03-06,317.2669492955199
2019-03-07,314.5394593879614
2019-03-08,313.9643488131342
2019-03-11,318.4718336187965
2019-03-12,319.39503388441904
2019-03-13,321.6588990971803
2019-03-14,321.4480747090367
2019-03-15,322.9231705720467
2019-03-18,324.23994568775043
2019-03-19,324.15680367552477
2019-03-20,323.360880873423
2019-03-21,326.7450037184455
2019-03-22,320.6941278254449
2019-03-25,320.30271250814883
2019-03-26,322.41271100997295
2019-03-27,320.8937496372659
2019-03-28,322.1644997104876
2019-03-29,324.2546575048488
2019-04-01,328.0467970754527
2019-04-02,328.07230655647646
2019-04-03,328.6953317649726
2019-04-04,329.3618175707685
2019-04-05,330.83151460181585
2019-04-08,331.1435670892602
2019-04-09,329.09929936658204
2019-04-10,330.35736218469134
2019-04-11,330.48976853857664
2019-04-12,332.5513125235355
2019-04-15,332.4028446445611
2019-04-16,332.5241833929229
2019-04-17,331.80168470551394
2019-04-18,332.2396649484884
2019-04-19,332.2396649484884
2019-04-22,332.5943682084381
2019-04-23,335.5109522054903
2019-04-24,334.83758288894194
2019-04-25,334.6887100975704
2019-04-26,335.9385396969366
2019-04-29,336.5128404469693
2019-04-30,336.81436521208633
2019-05-01,334.3084973565969
2019-05-02,333.3049894655291
2019-05-03,336.6254060933917
2019-05-06,335.105229983493
2019-05-07,329.4782973703639
2019-05-08,329.0878268486612
2019-05-09,328.0145390544755
2019-05-10,329.1434348178771
2019-05-13,321.44078628588704
2019-05-14,324.0495018902661
2019-05-15,325.94300723038566
2019-05-16,328.67630088230413
2019-05-17,327.00104332427674
2019-05-20,324.73164430875374
2019-05-21,327.3730228465071
2019-05-22,326.5811491683774
2019-05-23,322.398809017669
2019-05-24,322.971625088912
2019-05-27,322.971625088912
2019-05-28,320.4178425997535
2019-05-29,318.09027116983236
2019-05-30,318.5622640541718
2019-05-31,314.4939742286756
2019-06-03,313.43809766756954
2019-06-04,320.2437302689563
2019-06-05,322.90049547780336
2019-06-06,324.9408490473086
2019-06-07,328.40487460537906
2019-06-10,329.91776229212803
2019-06-11,329.7348768593915
2019-06-12,328.96392365511724
2019-06-13,330.2673366617132
2019-06-14,330.0880954405514
2019-06-17,330.09052491493463
2019-06-18,333.3654563835114
2019-06-19,334.5359231530258
2019-06-20,337.79749251249484
2019-06-21,337.2190076676911
2019-06-24,336.5491475919184
2019-06-25,333.4095918348065
2019-06-26,333.0076487951831
2019-06-27,334.1866187250388
2019-06-28,335.91262530351554
2019-07-01,338.47558580701065
2019-07-02,339.33008593590773
2019-07-03,342.01506004175997
2019-07-04,342.01506004175997
2019-07-05,341.29202147115467
2019-07-08,339.8872453944589
2019-07-09,340.47234380841707
2019-07-10,341.8337942586121
2019-07-11,342.5492744644696
2019-07-12,344.1934887387113
2019-07-15,344.10346321573326
2019-07-16,343.10022526626364
2019-07-17,340.97645974293454
2019-07-18,341.849585842103
2019-07-19,340.02748005469016
2019-07-22,340.7914147774129
2019-07-23,342.99494804299087
2019-07-24,344.58368931881586
2019-07-25,342.7182579049022
2019-07-26,345.3705690773801
2019-07-29,344.76212071518324
2019-07-30,343.6868083590115
2019-07-31,340.2651636318482
2019-08-01,336.9378634932332
2019-08-02,334.36356544261645
2019-08-05,324.61664918794816
2019-08-06,328.5988276436393
2019-08-07,329.0929557390258
2019-08-08,334.96728982684596
2019-08-09,333.01817651751037
2019-08-12,328.9697273994771
2019-08-13,333.7742829338872
2019-08-14,324.3442781154297
2019-08-15,325.0424820590065
2019-08-16,329.8076261200889
2019-08-19,333.7360861977511
2019-08-20,331.10132122915206
2019-08-21,333.6650915574415
2019-08-22,333.72717812501264
2019-08-23,324.17124555102504
2019-08-26,328.113202708594
2019-08-27,327.38867945919895
2019-08-28,329.42417407993776
2019-08-29,333.5191881236494
2019-08-30,333.74863848206434
2019-09-02,333.74863848206434
2019-09-03,331.5140619327008
2019-09-04,335.09902132673596
2019-09-05,339.51000201106484
2019-09-06,339.77184536125606
2019-09-09,339.84675415473856
2019-09-10,339.4533142754565
2019-09-11,342.1076500099203
2019-09-12,343.4299589283858
2019-09-13,343.0914521643242
2019-09-16,342.06985818618136
2019-09-17,342.91248088476055
2019-09-18,342.9628249928128
2019-09-19,342.9725428903456
2019-09-20,341.3990533148153
2019-09-23,341.28567784359853
2019-09-24,338.3534372338544
2019-09-25,340.4909697786884
2019-09-26,339.54765886400475
2019-09-27,337.60137994144964
2019-09-30,339.54765886400475
2019-10-01,335.24155049055133
2019-10-02,329.13965563550323
2019-10-03,331.5160864946869
2019-10-04,336.4113424060704
2019-10-07,335.16259257309684
2019-10-08,329.7655152307798
2019-10-09,332.74445573700126
2019-10-10,334.86727646473685
2019-10-11,338.6433545102517
2019-10-14,338.153005597239
2019-10-15,341.51931229678456
2019-10-16,340.8293415719509
2019-10-17,341.69234486118927
2019-10-18,340.57978056447485
2019-10-21,342.6649444392705
2019-10-22,341.51310364002745
2019-10-23,342.3362905435409
2019-10-24,343.0459670050384
2019-10-25,344.39284060893425
2019-10-28,346.3295366047555
2019-10-29,346.03732482477415
2019-10-30,347.0388081538559
2019-10-31,345.90235402570653
2019-11-01,349.1693222171383
2019-11-04,350.62970626304997
2019-11-05,350.2812116598574
2019-11-06,350.37123718283544
2019-11-07,351.4364267290771
2019-11-08,352.30091469710527
2019-11-11,351.65588924836106
2019-11-12,352.3333076888815
2019-11-13,352.575715244007
2019-11-14,352.8965408333907
2019-11-15,355.40983208282887
2019-11-18,355.6732950826089
2019-11-19,355.6226810329585
2019-11-20,354.16526634462633
2019-11-21,353.7098748685722
2019-11-22,354.41050828653215
2019-11-25,357.08360496206643
2019-11-26,357.95916053561814
2019-11-27,359.4310170994505
2019-11-28,359.4310170994505
2019-11-29,358.5659892482261
2019-12-02,355.04541092534623
2019-12-03,352.603789170213
2019-12-04,354.8657647917872
2019-12-05,355.30482480115427
2019-12-06,358.60013686039025
2019-12-09,357.5614015907658
2019-12-10,357.08441478686086
2019-12-11,358.1999484411547
2019-12-12,361.260276339214
2019-12-13,361.36609344568296
2019-12-16,364.01030637021677
2019-12-17,363.9806127944219
2019-12-18,364.16646758473803
2019-12-19,365.5153657506198
2019-12-20,367.2411023874984
2019-12-23,367.3222198377381
2019-12-24,367.23394893514785
2019-12-25,367.23394893514785
2019-12-26,369.04998103660273
2019-12-27,369.0734659556405
2019-12-30,366.8423986470527
2019-12-31,366.31574258909086
2020-01-01,366.31574258909086
2020-01-02,370.88436916673066
2020-01-03,368.5958042977402
2020-01-06,369.6215823706541
2020-01-07,368.64952267576905
2020-01-08,370.5073957249349
2020-01-09,372.9596801731945
2020-01-10,371.9415954358275
2020-01-13,374.43126679542877
2020-01-14,373.8538617170175
2020-01-15,374.6045693014316
2020-01-16,377.6624677251076
2020-01-17,379.0650842690183
2020-01-20,379.0650842690183
2020-01-21,378.15686576209237
2020-01-22,378.39279471886255
2020-01-23,378.7105159798677
2020-01-24,375.2113980140396
2020-01-27,369.315873510766
2020-01-28,373.1672652621605
2020-01-29,372.7340089971534
2020-01-30,373.8314565643723
2020-01-31,367.2126235488951
2020-02-03,369.7838172711334
2020-02-04,375.29022096069514
2020-02-05,379.39454798954245
2020-02-06,380.89123918040326
2020-02-07,378.8055354224113
2020-02-10,381.46176074806215
2020-02-11,382.25228471820117
2020-02-12,384.7481647345596
2020-02-13,384.18209720327
2020-02-14,384.79014065306967
2020-02-17,384.79014065306967
2020-02-18,383.69147834865925
2020-02-19,385.7038929627575
2020-02-20,384.1449802335265
2020-02-21,380.0036712057346
2020-02-24,367.5588236485036
2020-02-25,356.24341173787053
2020-02-26,354.9911526641211
2020-02-27,339.9126199046836
2020-02-28,334.8462210200823
2020-03-02,351.2242526329428
2020-03-03,341.801671208434
2020-03-04,356.05674712275993
2020-03-05,344.17513271003816
2020-03-06,338.44211304884186
2020-03-09,313.04182340150703
2020-03-10,327.43632415126984
2020-03-11,312.2604774457046
2020-03-12,282.53248409706555
2020-03-13,306.00120663894364
2020-03-16,272.1645671958871
2020-03-17,287.18384777453394
2020-03-18,271.8047350455729
2020-03-19,274.5781150248144
2020-03-20,261.99843163931484
2020-03-23,255.08927643504325
2020-03-24,278.18291512631237
2020-03-25,282.25336448459376
2020-03-26,299.1499539074721
2020-03-27,289.45702597243087
2020-03-30,299.08665260270936
2020-03-31,294.05696577545444
2020-04-01,281.23932887119867
2020-04-02,287.6413987833732
2020-04-03,283.42410119570627
2020-04-06,303.85895011614235
2020-04-07,303.6231561301712
2020-04-08,313.3058262844833
2020-04-09,318.0018652964431
2020-04-10,318.0018652964431
2020-04-13,314.81722929244256
2020-04-14,324.4025855006269
2020-04-15,317.27788193024435
2020-04-16,319.25290963300085
2020-04-17,327.5102881491589
2020-04-20,322.1765121116046
2020-04-21,312.2662811900645
2020-04-22,319.2599281145524
2020-04-23,319.0692143754698
2020-04-24,323.3163405097307
2020-04-27,328.38651857670584
2020-04-28,326.5892474163214
2020-04-29,335.29243448179983
2020-04-30,332.2443889264557
2020-05-01,322.47736202272637
2020-05-04,324.01481439490567
2020-05-05,327.1763703922656
2020-05-06,325.0011809944918
2020-05-07,328.45184444345466
2020-05-08,334.13478993819683
2020-05-11,334.5347084158342
2020-05-12,328.02736128038697
2020-05-13,321.8550116682256
2020-05-14,325.18663087241066
2020-05-15,326.8292254970637
2020-05-18,337.3927150860911
2020-05-19,334.0220893209754
2020-05-20,339.27879703226205
2020-05-21,336.69289149292547
2020-05-22,337.39001567010973
2020-05-25,337.39001567010973
2020-05-26,341.5380732378549
2020-05-27,346.5915149257458
2020-05-28,346.36611369130287
2020-05-29,348.0891509122002
2020-06-01,349.2102183692558
2020-06-02,351.7637309168161
2020-06-03,356.8024607876086
2020-06-04,355.44168519140885
2020-06-05,364.8197262522253
2020-06-08,369.226252900185
2020-06-09,366.83645993189367
2020-06-10,364.956856584078
2020-06-11,343.5233587213406
2020-06-12,347.8447187950886
2020-06-15,350.3835195255506
2020-06-16,356.91759087921326
2020-06-17,356.2893018095535
2020-06-18,356.2270802711833
2020-06-19,354.611749747942
2020-06-22,356.5605931156794
2020-06-23,358.34301748816637
2020-06-24,348.8609139412688
2020-06-25,352.6507590082885
2020-06-26,344.2982260787878
2020-06-29,348.78870456376757
2020-06-30,354.87912690089496
2020-07-01,356.4599048995749
2020-07-02,358.0431123726382
2020-07-03,358.0431123726382
2020-07-06,363.757236121965
2020-07-07,359.8936969986543
2020-07-08,362.65924867154985
2020-07-09,360.7152642525789
2020-07-10,364.62968736713805
2020-07-13,361.2616260472047
2020-07-14,366.1342068643449
2020-07-15,369.3848435890894
2020-07-16,368.0736022761475
2020-07-17,369.31884286834537
2020-07-20,372.5192704558369
2020-07-21,372.773015558084
2020-07-22,375.17576572308576
2020-07-23,370.4848556014906
2020-07-24,368.1610633539433
2020-07-27,370.9194615744883
2020-07-28,368.6420992818203
2020-07-29,372.97182754511056
2020-07-30,371.7466976019738
2020-07-31,374.393879884087
2020-08-03,377.45501760694066
2020-08-04,378.5731157064169
2020-08-05,381.232040448049
2020-08-06,383.57837281904057
2020-08-07,383.8600568766947
2020-08-10,385.0571128936254
2020-08-11,381.8623540796948
2020-08-12,387.35661039734055
2020-08-13,386.6099519368984
2020-08-14,386.4385390220825
2020-08-17,387.76071296974897
2020-08-18,388.53666009358875
2020-08-19,387.06426364656005
2020-08-20,388.2996513704259
2020-08-21,389.7102311914816
2020-08-24,393.30828275302633
2020-08-25,394.9149751451273
2020-08-26,399.0017559700958
2020-08-27,399.8998516670918
2020-08-28,402.3505164657626
2020-08-31,401.9650398636255
2020-09-01,404.46726350754017
2020-09-02,411.01226749592723
2020-09-03,396.5815945720143
2020-09-04,393.48468958740773
2020-09-07,393.48468958740773
2020-09-08,382.5706808332017
2020-09-09,390.3266428308235
2020-09-10,383.52047034624053
2020-09-11,383.49712039800187
2020-09-14,388.6477410612214
2020-09-15,390.4319200540963
2020-09-16,388.87044287968297
2020-09-17,385.2534954062688
2020-09-18,381.084382393869
2020-09-21,376.31950827438476
2020-09-22,380.5249284317338
2020-09-23,371.4350500269266
2020-09-24,372.6028173804597
2020-09-25,378.7142951622417
2020-09-28,384.58215065170646
2020-09-29,383.11636777383205
2020-09-30,386.31720027372074
2020-10-01,388.0068997072483
2020-10-02,384.57864141093074
2020-10-05,391.25092286283854
2020-10-06,386.08707506131043
2020-10-07,392.6743249098057
2020-10-08,395.86692419095124
2020-10-09,399.2909983924977
2020-10-12,406.07409087044016
2020-10-13,403.62545063375535
2020-10-14,400.9029546457624
2020-10-15,400.1214737191608
2020-10-16,400.3298686329212
2020-10-19,393.60197921179747
2020-10-20,395.86449471656806
2020-10-21,394.91875432750123
2020-10-22,396.810505047233
2020-10-23,398.0674880989498
2020-10-26,390.54448570051863
2020-10-27,389.6886358636309
2020-10-28,375.8993441768873
2020-10-29,380.7460106006065
2020-10-30,375.36782917015904
2020-11-02,379.8677556110735
2020-11-03,387.4262553296594
2020-11-04,395.6080501983396
2020-11-05,403.5769961168901
2020-11-06,403.3669815535409
2020-11-09,408.60101417058405
2020-11-10,407.7053479479714
2020-11-11,410.80238790337705
2020-11-12,406.6350295113652
2020-11-13,412.4775104906053
2020-11-16,416.9274977358648
2020-11-17,415.37195927661054
2020-11-18,410.82924709239154
2020-11-19,412.1820594114463
2020-11-20,409.41718259254606
2020-11-23,411.61855632533894
2020-11-24,418.3288995425839
2020-11-25,417.67982496986775
